Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
2 BHK Apartment for Sale in Electronic City Bangalore,₹35 Lac,Pristine Srikrishna,15+,₹5385 per sqft,Carpet Area,525 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,"Pool, Garden/Park",Ownership,Freehold,,,Bathroom,1,Balcony,1
"2 BHK Apartment for Sale in Hosa Road, Electronic City",₹73.9 Lac,VBC Oracle Sunrise,7+,₹6000 per sqft,Carpet Area,900 sqft,Under Construction,Poss. by Jun '25,Floor,1 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
Plot/Land for Sale in Electronic City Bangalore,₹90 Lac,JR Greenpark Lakefront,N/A,₹6000 per sqft,Plot Area,1500 sqft,,,floors allowed for construction,Congo,Transaction,Resale,,,overlooking,Garden/Park,Ownership,Freehold,,,,,,
3 BHK Apartment for Sale in Electronic City Bangalore,₹1.50 Cr,Keerthi Royal Palms,15+,₹9375 per sqft,Super Area,1600 sqft,Status,Ready to Move,Floor,8 out of 12,Transaction,New Property,Furnishing,Furnished,overlooking,"Main Road, Garden/Park, Pool",Ownership,Freehold,,,Bathroom,3,Balcony,2
2 BHK Apartment for Sale in Electronic City Bangalore,₹1 Cr,Godrej E City Phase II,2+,N/A,Carpet Area,1302 sqft,Status,Ready to Move,Floor,Ground out of 19,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹1.22 Cr,SNN Raj Greenbay,23+,₹8622 per sqft,Carpet Area,1150 sqft,Status,Ready to Move,Floor,8 out of 9,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,,,Bathroom,3,Balcony,1
Plot/Land for Sale in Electronic City Bangalore,₹80 Lac,,N/A,₹6667 per sqft,Plot Area,1200 sqft,,,,,Transaction,Resale,,,,,,,,,,,,
"4 BHK House for Sale in Electronics City Phase 1, Electronic City",₹1.05 Cr,,N/A,₹4038 per sqft,Carpet Area,2400 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,4,Balcony,1
"2 BHK Apartment for Sale in Electronics City Phase 1, Electronic City",₹65 Lac,,7+,₹6500 per sqft,Carpet Area,850 sqft,Status,Ready to Move,Floor,6 out of 14,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,,
"Plot/Land for Sale in Electronic City Phase 2, Electronic City",₹37.2 Lac,,7+,₹3100 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,4,Transaction,New Property,,,overlooking,Main Road,Ownership,Freehold,,,,,,
