Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
2 BHK Apartment for Sale in Bellandur Bangalore,₹1.60 Cr,,16+,₹10146 per sqft,Carpet Area,1400 sqft,Status,Ready to Move,Floor,8 out of 8,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,2,Balcony,4
2 BHK Apartment for Sale in Bellandur Bangalore,₹1.40 Cr,Tru Windchimes,3+,₹11814 per sqft,Super Area,1185 sqft,Under Construction,Poss. by Dec '24,Floor,Ground out of 5,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Pool, Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
3 BHK Apartment for Sale in Bellandur Bangalore,₹2.80 Cr,Vajram Esteva,11+,₹13195 per sqft,Carpet Area,1587 sqft,Status,Ready to Move,Floor,3 out of 12,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in Bellandur Bangalore,₹2.51 Cr,Sobha Iris,13+,₹15012 per sqft,Carpet Area,1169 sqft,Status,Ready to Move,Floor,8 out of 9,Transaction,Resale,Furnishing,Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in Bellandur Bangalore,₹2.10 Cr,Tru Windchimes,10+,₹12727 per sqft,Super Area,1650 sqft,Under Construction,Poss. by Jun '24,Floor,4 out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,,,,,Bathroom,3,Balcony,3
2 BHK Apartment for Sale in Bellandur Bangalore,₹45 Lac,SB Residency,9+,₹5625 per sqft,Carpet Area,700 sqft,Status,Ready to Move,Floor,3 out of 6,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in Bellandur Bangalore,₹99 Lac,Kethana Blossom,4+,₹8049 per sqft,Carpet Area,1020 sqft,Status,Ready to Move,Floor,4 out of 5,Transaction,Resale,Furnishing,Unfurnished,overlooking,Pool,Ownership,Freehold,,,Bathroom,2,Balcony,2
3 BHK Apartment for Sale in Bellandur Bangalore,₹2.30 Cr,Vaswani Astoria,14+,₹8686 per sqft,Carpet Area,2118 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,2
"3 BHK Apartment for Sale in Adarsh Palm Retreat, Bellandur",₹2.10 Cr,Tru Windchimes,1,₹12727 per sqft,Carpet Area,1059 sqft,Status,Ready to Move,Floor,4 out of 5,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
6 BHK House for Sale in Bellandur Bangalore,₹1.35 Cr,,N/A,₹3375 per sqft,Super Area,4000 sqft,,,Floor,1 out of 2,Transaction,Resale,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,2,,
3 BHK Apartment for Sale in Bellandur Bangalore,₹2.77 Cr,Orchid Lakeview,1,₹15137 per sqft,Super Area,1830 sqft,Status,Ready to Move,Floor,11 out of 14,Transaction,Resale,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,3,Balcony,5
2 BHK Apartment for Sale in Bellandur Bangalore,₹1.35 Cr,,N/A,₹17308 per sqft,Super Area,780 sqft,Status,Ready to Move,Floor,8 out of 12,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Pool,Ownership,Leasehold,,,Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Kariyammana Agrahara, Bellandur",₹1.45 Cr,Orchid Lakeview,17+,₹11319 per sqft,Carpet Area,1000 sqft,Status,Ready to Move,Floor,2 out of 20,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in Devarabisanahalli, Bellandur",₹3.55 Cr,Adarsh Palm Retreat,3+,₹18346 per sqft,Super Area,1935 sqft,Status,Ready to Move,Floor,6 out of 13,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
"2 BHK Apartment for Sale in Green Glen Layout, Bellandur",₹87 Lac,,13+,₹6350 per sqft,Carpet Area,1096 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
4 BHK Apartment for Sale in Bellandur Bangalore,₹3.48 Cr,Sobha Lavender,9+,₹12000 per sqft,Carpet Area,2100 sqft,Status,Ready to Move,Floor,4 out of 7,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
"4 BHK Villa for Sale in Yemalur, Bellandur",₹19 Cr,The Epsilon Plot,N/A,₹22353 per sqft,Carpet Area,6500 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,"2 Covered,",Bathroom,4,Balcony,2
"3 BHK Apartment for Sale in Adarsh Palm Retreat, Bellandur",₹3.25 Cr,Adarsh Palm Retreat Lakefront,8+,₹16796 per sqft,Carpet Area,1918 sqft,Under Construction,Poss. by Jun '24,Floor,9 out of 20,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
4 BHK Apartment for Sale in Bellandur Bangalore,₹3.50 Cr,Sobha Lavender,9+,₹12069 per sqft,Carpet Area,2088 sqft,Status,Ready to Move,Floor,4 out of 7,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
2 BHK Apartment for Sale in Bellandur Bangalore,₹1.70 Cr,Adarsh Palm Retreat Tower II,10+,₹13302 per sqft,Carpet Area,895 sqft,Status,Ready to Move,Floor,3 out of 12,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
