Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
5 BHK Villa for Sale in Sarjapur Road Bangalore,₹2.50 Cr,Arvind Forest Trails,10+,₹7143 per sqft,Carpet Area,2975 sqft,Under Construction,Poss. by Dec '28,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,2
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.36 Cr,Abhee Celestial City,1,₹10462 per sqft,Carpet Area,980 sqft,Under Construction,Poss. by Jul '27,Floor,2 out of 27,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
"Plot/Land for Sale in HSR Layout, Sarjapur Road",₹5.36 Cr,,N/A,₹22340 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,1,Transaction,Resale,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.36 Cr,DSR Parkway,15+,₹7999 per sqft,Carpet Area,1281 sqft,Status,Ready to Move,Floor,6 out of 14,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,1
4 BHK Villa for Sale in Sarjapur Road Bangalore,₹4.50 Cr,Nambiar Ellegenza,6+,₹14120 per sqft,Carpet Area,2708 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.80 Cr,Meridian Park at The Prestige City,9+,₹11050 per sqft,Super Area,1629 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,,,,,,,,,Bathroom,3,,
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.60 Cr,Engrace by Modern Spaaces,10+,₹7905 per sqft,Carpet Area,1275 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
"3 BHK Apartment for Sale in Chikkakannalli, Sarjapur Road",₹1.70 Cr,Trifecta Joli,9+,₹11930 per sqft,Carpet Area,1125 sqft,Status,Ready to Move,Floor,2 out of 12,Transaction,Resale,Furnishing,Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,Balcony,2
"4 BHK Villa for Sale in Sarjapur, Sarjapur Road",₹1.68 Cr,,9+,₹6720 per sqft,Carpet Area,2375 sqft,Under Construction,Poss. by Jun '26,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,3
4 BHK Villa for Sale in Sarjapur Road Bangalore,₹9.55 Cr,,2+,₹23293 per sqft,Carpet Area,3500 sqft,Under Construction,Poss. by Sep '24,,,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
