Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
3 BHK Apartment for Sale in Shanti Nagar Bangalore,₹2.06 Cr,,11+,₹9968 per sqft,Carpet Area,1407 sqft,Status,Ready to Move,Floor,Upper Basement out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
3 BHK Apartment for Sale in Shanti Nagar Bangalore,₹1.56 Cr,,9+,₹9960 per sqft,Carpet Area,1232 sqft,Status,Ready to Move,Floor,Upper Basement out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,,
3 BHK Apartment for Sale in Halasuru Bangalore,₹6 Cr,white lotus kalpavriksha,8+,₹19920 per sqft,Super Area,3012 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,3
"4 BHK Apartment for Sale in A Narayanapura, Mahadevapura Bangalore",₹2.50 Cr,Ohana,9+,₹9823 per sqft,Super Area,2545 sqft,Status,Ready to Move,Floor,10 out of 19,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,3
6 BHK House for Sale in Neelasandra Bangalore,₹2 Cr,,3+,₹6250 per sqft,Super Area,3200 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,5,Balcony,3
"3 BHK Penthouse for Sale in Richmond Town, Richmond Town Bangalore",₹3.50 Cr,Colonels Nest Apts,1,₹15351 per sqft,Super Area,2280 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,8
3 BHK Apartment for Sale in Shivaji Nagar Bangalore,₹1.30 Cr,Abbas Towers,16+,₹8667 per sqft,Carpet Area,1295 sqft,Status,Ready to Move,Floor,3 out of 5,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,3,Balcony,1
2 BHK Apartment for Sale in Pulikeshi Nagar Bangalore,₹1.25 Cr,,8+,₹7740 per sqft,Carpet Area,1614 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
4 BHK Builder Floor for Sale in Dodakattappa Bangalore,₹2.72 Cr,,15+,₹13999 per sqft,Carpet Area,1300 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,,
3 BHK Apartment for Sale in Budigere Cross Bangalore,₹3.45 Cr,,7+,₹11538 per sqft,Super Area,2990 sqft,Status,Ready to Move,Floor,8 out of 16,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,3,Balcony,2
